Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
CUST7914,Customer_6914,male,43.0,hyderabad,2038-12-06,2039-12-06,25319.0,10.0,user6914@example.com,1359722550,india
CUST7915,Customer_6915,female,61.0,delhi,2038-12-07,2039-12-08,3453.0,3.0,user6915@example.com,6656786874,india
CUST7916,Customer_6916,male,51.0,delhi,2038-12-08,2039-12-09,25319.0,5.0,user6916@example.com,1775556693,india
CUST7917,Customer_6917,male,54.0,delhi,2038-12-09,2039-12-10,10792.0,2.0,user6917@example.com,7097169928,india
CUST7918,Customer_6918,male,37.0,delhi,2038-12-10,2039-12-11,37033.0,5.0,user6918@example.com,7885450071,india
CUST7919,Customer_6919,male,32.0,kolkata,2038-12-11,2039-12-12,4630.0,8.0,user6919@example.com,7922703878,india
CUST7920,Customer_6920,female,51.0,mumbai,2038-12-12,2039-12-13,29864.0,3.0,user6920@example.com,5676429111,india
CUST7922,Customer_6922,male,48.0,mumbai,2038-12-14,2039-12-15,23694.0,5.0,user6922@example.com,3283311998,india
CUST7923,Customer_6923,female,60.0,mumbai,2038-12-15,2039-12-16,36393.0,2.0,user6923@example.com,6961149167,india
CUST7924,Customer_6924,male,52.0,kolkata,2038-12-16,2039-12-17,36800.0,3.0,user6924@example.com,3922166169,india
CUST7925,Customer_6925,male,57.0,chennai,2038-12-17,2039-12-18,21818.0,1.0,user6925@example.com,1445002379,india
CUST7926,Customer_6926,male,28.0,delhi,2038-12-18,2039-12-19,35579.0,3.0,user6926@example.com,6581613947,india
CUST7927,Customer_6927,male,48.0,mumbai,2038-12-19,2039-12-20,45632.0,6.0,user6927@example.com,7224039285,india
CUST7929,Customer_6929,female,20.0,mumbai,2038-12-21,2039-12-22,24931.0,5.0,user6929@example.com,2796151844,india
CUST7930,Customer_6930,male,66.0,delhi,2038-12-22,2039-12-23,30517.0,6.0,user6930@example.com,4112248471,india
CUST7931,Customer_6931,female,58.0,chennai,2038-12-23,2039-12-24,4957.0,5.0,user6931@example.com,2328884227,india
CUST7932,Customer_6932,male,50.0,delhi,2038-12-24,2039-12-24,25319.0,7.0,user6932@example.com,9302451421,india
CUST7933,Customer_6933,female,30.0,chennai,2038-12-25,2039-12-24,14207.0,2.0,user6933@example.com,6184881848,india
CUST7935,Customer_6935,female,29.0,kolkata,2038-12-27,2039-12-28,25068.0,9.0,user6935@example.com,1075064411,india
CUST7936,Customer_6936,female,62.0,hyderabad,2038-12-28,2039-12-29,30434.0,5.0,user6936@example.com,7412148854,india
CUST7937,Customer_6937,female,31.0,chennai,2038-12-29,2039-12-30,21972.0,4.0,user6937@example.com,9964375223,india
CUST7939,Customer_6939,female,65.0,kolkata,2038-12-31,2040-01-01,12998.0,10.0,user6939@example.com,1081656734,india
CUST7940,Customer_6940,male,48.0,mumbai,2039-01-01,2040-01-02,41551.0,3.0,user6940@example.com,3520712299,india
CUST7941,Customer_6941,male,41.0,mumbai,2039-01-02,2040-01-03,9931.0,7.0,user6941@example.com,9975508201,india
CUST7942,Customer_6942,female,43.0,chennai,2039-01-03,2040-01-04,1696.0,3.0,user6942@example.com,4848827921,india
CUST7943,Customer_6943,male,35.0,mumbai,2039-01-04,2040-01-05,68940.625,6.0,user6943@example.com,8125424430,india
CUST7945,Customer_6945,male,43.0,chennai,2039-01-06,2040-01-07,38265.0,7.0,user6945@example.com,8513852728,india
CUST7946,Customer_6946,male,63.0,mumbai,2039-01-07,2040-01-08,25319.0,7.0,user6946@example.com,5506726133,india
CUST7947,Customer_6947,female,40.0,chennai,2039-01-08,2040-01-09,19884.0,10.0,user6947@example.com,4805283261,india
CUST7948,Customer_6948,male,44.0,kolkata,2039-01-09,2040-01-10,25319.0,9.0,user6948@example.com,9940954844,india
CUST7949,Customer_6949,male,46.0,mumbai,2039-01-10,2040-01-11,25336.0,2.0,user6949@example.com,1339696591,india
CUST7950,Customer_6950,male,26.0,mumbai,2039-01-11,2040-01-11,44742.0,6.0,user6950@example.com,6244096256,india
CUST7951,Customer_6951,male,51.0,hyderabad,2039-01-12,2040-01-13,34970.0,2.0,user6951@example.com,4162930182,india
CUST7952,Customer_6952,male,43.0,chennai,2039-01-13,2040-01-14,32410.0,6.0,user6952@example.com,6980022866,india
CUST7953,Customer_6953,female,20.0,mumbai,2039-01-14,2040-01-15,10520.0,5.0,user6953@example.com,8159402864,india
CUST7954,Customer_6954,female,43.0,delhi,2039-01-15,2040-01-16,25688.0,6.0,user6954@example.com,5479578795,india
CUST7955,Customer_6955,male,69.0,delhi,2039-01-16,2040-01-17,11697.0,4.0,user6955@example.com,7186543866,india
CUST7956,Customer_6956,female,21.0,delhi,2039-01-17,2040-01-18,31964.0,5.0,user6956@example.com,6445198918,india
CUST7958,Customer_6958,female,28.0,chennai,2039-01-19,2040-01-20,45537.0,9.0,user6958@example.com,6065328932,india
CUST7959,Customer_6959,male,45.0,chennai,2039-01-20,2040-01-21,46943.0,1.0,user6959@example.com,5633012330,india
CUST7960,Customer_6960,male,43.0,mumbai,2039-01-21,2040-01-22,10536.0,10.0,user6960@example.com,2368721358,india
CUST7961,Customer_6961,male,45.0,hyderabad,2039-01-22,2040-01-23,9852.0,3.0,user6961@example.com,6234828266,india
CUST7962,Customer_6962,female,67.0,hyderabad,2039-01-23,2040-01-23,20780.0,4.0,user6962@example.com,3193383044,india
CUST7963,Customer_6963,female,65.0,chennai,2039-01-24,2040-01-23,31646.0,7.0,user6963@example.com,3513758513,india
CUST7964,Customer_6964,female,55.0,mumbai,2039-01-25,2040-01-26,22387.0,5.0,user6964@example.com,8811441440,india
CUST7965,Customer_6965,male,60.0,chennai,2039-01-26,2040-01-27,40773.0,9.0,user6965@example.com,8674038759,india
CUST7966,Customer_6966,female,67.0,mumbai,2039-01-27,2040-01-28,27734.0,9.0,user6966@example.com,1238822419,india
CUST7967,Customer_6967,male,55.0,hyderabad,2039-01-28,2040-01-29,40905.0,3.0,user6967@example.com,3628256872,india
CUST7968,Customer_6968,male,38.0,hyderabad,2039-01-29,2040-01-30,47676.0,7.0,user6968@example.com,990086227,india
CUST7969,Customer_6969,male,43.0,kolkata,2039-01-30,2040-01-31,26801.0,9.0,user6969@example.com,8783974190,india
CUST7970,Customer_6970,male,26.0,delhi,2039-01-31,2040-02-01,41058.0,8.0,user6970@example.com,8382577832,india
CUST7971,Customer_6971,male,46.0,hyderabad,2039-02-01,2040-02-02,47167.0,3.0,user6971@example.com,2252570613,india
CUST7972,Customer_6972,male,30.0,delhi,2039-02-02,2040-02-03,5829.0,9.0,user6972@example.com,9249691898,india
CUST7973,Customer_6973,male,51.0,mumbai,2039-02-03,2040-02-03,40351.0,8.0,user6973@example.com,8911473580,india
CUST7974,Customer_6974,male,69.0,mumbai,2039-02-04,2040-02-05,39571.0,2.0,user6974@example.com,6143328957,india
CUST7976,Customer_6976,male,49.0,hyderabad,2039-02-06,2040-02-07,6028.0,5.0,user6976@example.com,8719186741,india
CUST7977,Customer_6977,male,64.0,kolkata,2039-02-07,2040-02-08,5932.0,9.0,user6977@example.com,2890251309,india
CUST7978,Customer_6978,male,39.0,delhi,2039-02-08,2040-02-09,25319.0,5.0,user6978@example.com,5541080197,india
CUST7979,Customer_6979,male,50.0,chennai,2039-02-09,2040-02-10,17714.0,3.0,user6979@example.com,7516369875,india
CUST7980,Customer_6980,male,36.0,kolkata,2039-02-10,2040-02-10,7148.0,9.0,user6980@example.com,8206135160,india
CUST7981,Customer_6981,female,44.0,chennai,2039-02-11,2040-02-12,25457.0,6.0,user6981@example.com,5205412139,india
CUST7982,Customer_6982,male,43.0,chennai,2039-02-12,2040-02-13,24948.0,2.0,user6982@example.com,1208299488,india
CUST7983,Customer_6983,male,27.0,mumbai,2039-02-13,2040-02-14,6778.0,4.0,user6983@example.com,4589673365,india
CUST7984,Customer_6984,female,25.0,hyderabad,2039-02-14,2040-02-15,31611.0,6.0,user6984@example.com,6137890071,india
CUST7986,Customer_6986,female,43.0,delhi,2039-02-16,2040-02-17,19404.0,5.0,user6986@example.com,5947678013,india
CUST7987,Customer_6987,female,22.0,mumbai,2039-02-17,2040-02-17,48480.0,5.0,user6987@example.com,1932899215,india
CUST7988,Customer_6988,male,25.0,kolkata,2039-02-18,2040-02-19,35440.0,6.0,user6988@example.com,2749364573,india
CUST7989,Customer_6989,female,62.0,mumbai,2039-02-19,2040-02-20,30232.0,3.0,user6989@example.com,3529192274,india
CUST7990,Customer_6990,male,25.0,mumbai,2039-02-20,2040-02-21,34429.0,8.0,user6990@example.com,3735820168,india
CUST7991,Customer_6991,male,48.0,mumbai,2039-02-21,2040-02-22,46409.0,5.0,user6991@example.com,7979932920,india
CUST7992,Customer_6992,female,58.0,mumbai,2039-02-22,2040-02-23,25304.0,10.0,user6992@example.com,2952055603,india
CUST7993,Customer_6993,female,54.0,delhi,2039-02-23,2040-02-24,25319.0,5.0,user6993@example.com,2862764743,india
CUST7994,Customer_6994,female,31.0,kolkata,2039-02-24,2040-02-25,43548.0,9.0,user6994@example.com,8109630780,india
CUST7995,Customer_6995,female,43.0,mumbai,2039-02-25,2040-02-26,39833.0,4.0,user6995@example.com,7515818495,india
CUST7997,Customer_6997,male,43.0,mumbai,2039-02-27,2040-02-28,32605.0,3.0,user6997@example.com,5562312529,india
CUST7999,Customer_6999,female,33.0,hyderabad,2039-03-01,2040-03-01,40302.0,9.0,user6999@example.com,7802206885,india
CUST8000,Customer_7000,female,25.0,chennai,2039-03-02,2040-03-01,36545.0,2.0,user7000@example.com,5532084987,india
CUST8001,Customer_7001,male,43.0,mumbai,2039-03-03,2040-03-03,17436.0,3.0,user7001@example.com,6403769543,india
CUST8002,Customer_7002,female,49.0,mumbai,2039-03-04,2040-03-04,15632.0,5.0,user7002@example.com,8122055181,india
CUST8003,Customer_7003,female,47.0,chennai,2039-03-05,2040-03-05,2622.0,5.0,user7003@example.com,8185449370,india
CUST8004,Customer_7004,male,69.0,mumbai,2039-03-06,2040-03-06,25319.0,4.0,user7004@example.com,7301144735,india
CUST8005,Customer_7005,male,38.0,chennai,2039-03-07,2040-03-07,25319.0,3.0,user7005@example.com,6630762767,india
CUST8006,Customer_7006,female,54.0,kolkata,2039-03-08,2040-03-08,4995.0,7.0,user7006@example.com,6118297142,india
CUST8008,Customer_7008,male,35.0,hyderabad,2039-03-10,2040-03-10,5886.0,8.0,user7008@example.com,2128595834,india
CUST8009,Customer_7009,male,26.0,chennai,2039-03-11,2040-03-11,38875.0,4.0,user7009@example.com,8631887987,india
CUST8010,Customer_7010,male,43.0,delhi,2039-03-12,2040-03-12,47212.0,9.0,user7010@example.com,5407151881,india
CUST8011,Customer_7011,female,32.0,delhi,2039-03-13,2040-03-13,30844.0,7.0,user7011@example.com,4361135192,india
CUST8012,Customer_7012,male,31.0,delhi,2039-03-14,2040-03-14,14366.0,1.0,user7012@example.com,5895851559,india
CUST8013,Customer_7013,male,36.0,kolkata,2039-03-15,2040-03-15,25319.0,5.0,user7013@example.com,7248306225,india
CUST8014,Customer_7014,female,59.0,kolkata,2039-03-16,2040-03-16,25162.0,6.0,user7014@example.com,9542917816,india
CUST8016,Customer_7016,male,36.0,mumbai,2039-03-18,2040-03-18,45124.0,2.0,user7016@example.com,4038431523,india
CUST8017,Customer_7017,male,62.0,mumbai,2039-03-19,2040-03-19,27754.0,4.0,user7017@example.com,8289783329,india
CUST8018,Customer_7018,male,66.0,hyderabad,2039-03-20,2040-03-20,17849.0,1.0,user7018@example.com,9973871101,india
CUST8019,Customer_7019,female,20.0,mumbai,2039-03-21,2040-03-21,37375.0,5.0,user7019@example.com,8642895510,india
CUST8020,Customer_7020,female,43.0,delhi,2039-03-22,2040-03-22,24430.0,2.0,user7020@example.com,3413911727,india
CUST8021,Customer_7021,male,40.0,mumbai,2039-03-23,2040-03-23,4370.0,5.0,user7021@example.com,3841188605,india
CUST8022,Customer_7022,male,24.0,delhi,2039-03-24,2040-03-24,3473.0,8.0,user7022@example.com,6927807190,india
CUST8023,Customer_7023,female,59.0,mumbai,2039-03-25,2040-03-25,7446.0,5.0,user7023@example.com,3858516629,india
CUST8024,Customer_7024,male,31.0,hyderabad,2039-03-26,2040-03-26,17147.0,1.0,user7024@example.com,4203133661,india
CUST8025,Customer_7025,male,55.0,chennai,2039-03-27,2040-03-27,19768.0,1.0,user7025@example.com,8254911569,india
CUST8026,Customer_7026,male,38.0,mumbai,2039-03-28,2040-03-28,19095.0,5.0,user7026@example.com,8622316453,india
CUST8027,Customer_7027,female,39.0,mumbai,2039-03-29,2040-03-29,4906.0,2.0,user7027@example.com,1825298272,india
CUST8028,Customer_7028,male,24.0,mumbai,2039-03-30,2040-03-30,44850.0,2.0,user7028@example.com,6295529819,india
CUST8029,Customer_7029,male,56.0,delhi,2039-03-31,2040-03-31,43666.0,2.0,user7029@example.com,4308302814,india
CUST8030,Customer_7030,female,38.0,hyderabad,2039-04-01,2040-04-01,22631.0,10.0,user7030@example.com,9329570282,india
CUST8031,Customer_7031,female,68.0,mumbai,2039-04-02,2040-04-02,19046.0,8.0,user7031@example.com,7217571553,india
CUST8032,Customer_7032,male,64.0,kolkata,2039-04-03,2040-04-03,1363.0,9.0,user7032@example.com,6866029485,india
CUST8033,Customer_7033,female,65.0,kolkata,2039-04-04,2040-04-03,6763.0,9.0,user7033@example.com,6282454975,india
CUST8034,Customer_7034,male,43.0,hyderabad,2039-04-05,2040-04-03,36343.0,5.0,user7034@example.com,8724133924,india
CUST8035,Customer_7035,female,46.0,kolkata,2039-04-06,2040-04-06,21395.0,6.0,user7035@example.com,5916765895,india
CUST8036,Customer_7036,female,46.0,chennai,2039-04-07,2040-04-07,33345.0,5.0,user7036@example.com,8316351589,india
CUST8037,Customer_7037,male,47.0,chennai,2039-04-08,2040-04-08,25319.0,5.0,user7037@example.com,3890309506,india
CUST8038,Customer_7038,male,21.0,chennai,2039-04-09,2040-04-09,10194.0,2.0,user7038@example.com,4277388822,india
CUST8039,Customer_7039,female,55.0,kolkata,2039-04-10,2040-04-10,8547.0,5.0,user7039@example.com,4153262081,india
CUST8040,Customer_7040,female,40.0,hyderabad,2039-04-11,2040-04-11,25319.0,4.0,user7040@example.com,9845575002,india
CUST8041,Customer_7041,female,59.0,chennai,2039-04-12,2040-04-12,25319.0,9.0,user7041@example.com,1737494751,india
CUST8042,Customer_7042,female,53.0,delhi,2039-04-13,2040-04-13,9310.0,6.0,user7042@example.com,5388583725,india
CUST8043,Customer_7043,female,40.0,mumbai,2039-04-14,2040-04-14,25319.0,3.0,user7043@example.com,7107612075,india
CUST8044,Customer_7044,male,52.0,delhi,2039-04-15,2040-04-15,48212.0,4.0,user7044@example.com,7043975392,india
CUST8045,Customer_7045,male,53.0,chennai,2039-04-16,2040-04-16,44082.0,8.0,user7045@example.com,3487142961,india
CUST8046,Customer_7046,female,67.0,mumbai,2039-04-17,2040-04-17,25319.0,5.0,user7046@example.com,9697733661,india
CUST8047,Customer_7047,male,67.0,mumbai,2039-04-18,2040-04-18,46469.0,1.0,user7047@example.com,5113888129,india
CUST8048,Customer_7048,female,55.0,mumbai,2039-04-19,2040-04-19,28521.0,5.0,user7048@example.com,5916402667,india
CUST8049,Customer_7049,female,30.0,kolkata,2039-04-20,2040-04-20,16977.0,10.0,user7049@example.com,4620317898,india
CUST8050,Customer_7050,male,59.0,chennai,2039-04-21,2040-04-21,30130.0,8.0,user7050@example.com,8857239381,india
CUST8051,Customer_7051,male,43.0,delhi,2039-04-22,2040-04-22,36995.0,7.0,user7051@example.com,3754805619,india
CUST8052,Customer_7052,male,41.0,kolkata,2039-04-23,2040-04-23,35883.0,9.0,user7052@example.com,2651630739,india
CUST8053,Customer_7053,male,48.0,delhi,2039-04-24,2040-04-24,33539.0,9.0,user7053@example.com,7776984978,india
CUST8054,Customer_7054,male,43.0,hyderabad,2039-04-25,2040-04-25,25319.0,4.0,user7054@example.com,5456249561,india
CUST8055,Customer_7055,male,25.0,kolkata,2039-04-26,2040-04-26,45196.0,3.0,user7055@example.com,5445222121,india
CUST8056,Customer_7056,male,21.0,delhi,2039-04-27,2040-04-27,48461.0,6.0,user7056@example.com,5907311322,india
CUST8057,Customer_7057,male,63.0,hyderabad,2039-04-28,2040-04-28,11199.0,3.0,user7057@example.com,1230364402,india
CUST8058,Customer_7058,male,53.0,mumbai,2039-04-29,2040-04-29,18675.0,1.0,user7058@example.com,1299798916,india
CUST8059,Customer_7059,male,37.0,mumbai,2039-04-30,2040-04-30,13779.0,5.0,user7059@example.com,3907440241,india
CUST8060,Customer_7060,male,28.0,mumbai,2039-05-01,2040-05-01,1882.0,5.0,user7060@example.com,3411390019,india
CUST8061,Customer_7061,male,35.0,delhi,2039-05-02,2040-05-02,29346.0,3.0,user7061@example.com,1945961823,india
CUST8062,Customer_7062,male,42.0,mumbai,2039-05-03,2040-05-03,47481.0,6.0,user7062@example.com,1213006253,india
CUST8063,Customer_7063,male,42.0,kolkata,2039-05-04,2040-05-04,28579.0,5.0,user7063@example.com,2958813231,india
CUST8066,Customer_7066,female,21.0,mumbai,2039-05-07,2040-05-07,28459.0,8.0,user7066@example.com,5145565363,india
CUST8067,Customer_7067,female,63.0,delhi,2039-05-08,2040-05-08,42402.0,10.0,user7067@example.com,3765467367,india
CUST8068,Customer_7068,female,46.0,mumbai,2039-05-09,2040-05-09,31557.0,4.0,user7068@example.com,2016706743,india
CUST8069,Customer_7069,female,65.0,mumbai,2039-05-10,2040-05-10,6733.0,2.0,user7069@example.com,4192313700,india
CUST8070,Customer_7070,male,43.0,hyderabad,2039-05-11,2040-05-11,29054.0,10.0,user7070@example.com,4677823147,india
CUST8071,Customer_7071,male,62.0,kolkata,2039-05-12,2040-05-11,15634.0,9.0,user7071@example.com,9132565170,india
CUST8072,Customer_7072,male,43.0,delhi,2039-05-13,2040-05-13,44872.0,3.0,user7072@example.com,8586468741,india
CUST8073,Customer_7073,male,43.0,mumbai,2039-05-14,2040-05-14,24292.0,4.0,user7073@example.com,6344166511,india
CUST8074,Customer_7074,female,19.0,mumbai,2039-05-15,2040-05-15,2554.0,2.0,user7074@example.com,5245738075,india
CUST8075,Customer_7075,male,32.0,chennai,2039-05-16,2040-05-15,9831.0,10.0,user7075@example.com,4732491422,india
CUST8076,Customer_7076,male,59.0,mumbai,2039-05-17,2040-05-17,22025.0,2.0,user7076@example.com,9633500750,india
CUST8077,Customer_7077,male,44.0,chennai,2039-05-18,2040-05-18,25319.0,7.0,user7077@example.com,9269945645,india
CUST8078,Customer_7078,male,25.0,mumbai,2039-05-19,2040-05-19,9961.0,4.0,user7078@example.com,4295058361,india
CUST8079,Customer_7079,female,47.0,mumbai,2039-05-20,2040-05-19,25319.0,1.0,user7079@example.com,4852561349,india
CUST8080,Customer_7080,female,59.0,mumbai,2039-05-21,2040-05-21,25319.0,1.0,user7080@example.com,9184146443,india
CUST8081,Customer_7081,male,45.0,delhi,2039-05-22,2040-05-22,37650.0,1.0,user7081@example.com,7154300273,india
CUST8082,Customer_7082,female,42.0,delhi,2039-05-23,2040-05-23,25319.0,10.0,user7082@example.com,7881860551,india
CUST8083,Customer_7083,female,43.0,mumbai,2039-05-24,2040-05-23,25319.0,8.0,user7083@example.com,5294502923,india
CUST8084,Customer_7084,male,65.0,kolkata,2039-05-25,2040-05-25,25319.0,1.0,user7084@example.com,6381193482,india
CUST8085,Customer_7085,female,22.0,kolkata,2039-05-26,2040-05-26,46177.0,9.0,user7085@example.com,1120840897,india
CUST8086,Customer_7086,female,43.0,kolkata,2039-05-27,2040-05-27,46486.0,1.0,user7086@example.com,1531107802,india
CUST8087,Customer_7087,male,60.0,chennai,2039-05-28,2040-05-28,25650.0,5.0,user7087@example.com,6873980375,india
CUST8088,Customer_7088,male,44.0,kolkata,2039-05-29,2040-05-29,7302.0,7.0,user7088@example.com,9880585712,india
CUST8089,Customer_7089,male,25.0,hyderabad,2039-05-30,2040-05-30,25319.0,1.0,user7089@example.com,1226046787,india
CUST8090,Customer_7090,male,26.0,chennai,2039-05-31,2040-05-31,32589.0,5.0,user7090@example.com,1675103904,india
CUST8091,Customer_7091,male,21.0,mumbai,2039-06-01,2040-05-31,41875.0,2.0,user7091@example.com,3514798132,india
CUST8092,Customer_7092,male,48.0,hyderabad,2039-06-02,2040-06-02,39509.0,5.0,user7092@example.com,5938444275,india
CUST8093,Customer_7093,female,39.0,delhi,2039-06-03,2040-06-03,7663.0,5.0,user7093@example.com,4000251284,india
CUST8095,Customer_7095,male,38.0,hyderabad,2039-06-05,2040-06-03,10616.0,1.0,user7095@example.com,9097736536,india
CUST8096,Customer_7096,female,32.0,hyderabad,2039-06-06,2040-06-06,19212.0,1.0,user7096@example.com,5807249985,india
CUST8097,Customer_7097,female,39.0,mumbai,2039-06-07,2040-06-06,28913.0,2.0,user7097@example.com,8349971087,india
CUST8098,Customer_7098,male,22.0,hyderabad,2039-06-08,2040-06-06,26463.0,9.0,user7098@example.com,9129953362,india
CUST8099,Customer_7099,male,54.0,mumbai,2039-06-09,2040-06-09,19815.0,4.0,user7099@example.com,9088926333,india
CUST8100,Customer_7100,female,32.0,hyderabad,2039-06-10,2040-06-10,5005.0,3.0,user7100@example.com,2299905835,india
CUST8101,Customer_7101,male,58.0,hyderabad,2039-06-11,2040-06-11,4479.0,5.0,user7101@example.com,2850544205,india
CUST8102,Customer_7102,female,43.0,mumbai,2039-06-12,2040-06-12,27872.0,7.0,user7102@example.com,8557447369,india
CUST8103,Customer_7103,male,69.0,chennai,2039-06-13,2040-06-13,48467.0,10.0,user7103@example.com,8053963374,india
CUST8104,Customer_7104,male,27.0,delhi,2039-06-14,2040-06-14,25301.0,6.0,user7104@example.com,1122586017,india
CUST8106,Customer_7106,male,48.0,chennai,2039-06-16,2040-06-16,19496.0,5.0,user7106@example.com,2921416399,india
CUST8107,Customer_7107,female,59.0,delhi,2039-06-17,2040-06-17,6472.0,4.0,user7107@example.com,9763082804,india
CUST8108,Customer_7108,female,46.0,kolkata,2039-06-18,2040-06-18,15494.0,4.0,user7108@example.com,8472402204,india
CUST8109,Customer_7109,male,64.0,mumbai,2039-06-19,2040-06-18,41909.0,4.0,user7109@example.com,5156277620,india
CUST8110,Customer_7110,male,53.0,mumbai,2039-06-20,2040-06-20,48067.0,5.0,user7110@example.com,3490398891,india
CUST8111,Customer_7111,male,38.0,mumbai,2039-06-21,2040-06-21,35104.0,2.0,user7111@example.com,9514235076,india
CUST8112,Customer_7112,female,53.0,chennai,2039-06-22,2040-06-22,25319.0,3.0,user7112@example.com,4091259005,india
CUST8113,Customer_7113,female,34.0,kolkata,2039-06-23,2040-06-23,20159.0,8.0,user7113@example.com,9010432866,india
CUST8114,Customer_7114,female,33.0,hyderabad,2039-06-24,2040-06-23,32228.0,6.0,user7114@example.com,5039736527,india
CUST8115,Customer_7115,male,62.0,hyderabad,2039-06-25,2040-06-25,23717.0,5.0,user7115@example.com,9750490970,india
CUST8116,Customer_7116,male,23.0,kolkata,2039-06-26,2040-06-26,31010.0,9.0,user7116@example.com,6674224567,india
CUST8117,Customer_7117,male,26.0,mumbai,2039-06-27,2040-06-27,47302.0,5.0,user7117@example.com,8595069834,india
CUST8118,Customer_7118,female,43.0,hyderabad,2039-06-28,2040-06-28,27587.0,2.0,user7118@example.com,8690360337,india
CUST8119,Customer_7119,female,51.0,chennai,2039-06-29,2040-06-29,6258.0,10.0,user7119@example.com,1753600483,india
CUST8120,Customer_7120,male,41.0,hyderabad,2039-06-30,2040-06-30,37121.0,2.0,user7120@example.com,1294882010,india
CUST8121,Customer_7121,female,54.0,delhi,2039-07-01,2040-07-01,35188.0,9.0,user7121@example.com,9287505174,india
CUST8122,Customer_7122,male,50.0,kolkata,2039-07-02,2040-07-02,25319.0,3.0,user7122@example.com,3605761265,india
CUST8123,Customer_7123,female,67.0,chennai,2039-07-03,2040-07-03,49272.0,4.0,user7123@example.com,7883918394,india
CUST8124,Customer_7124,male,53.0,mumbai,2039-07-04,2040-07-04,43849.0,10.0,user7124@example.com,7465284750,india
CUST8125,Customer_7125,male,41.0,mumbai,2039-07-05,2040-07-05,32351.0,5.0,user7125@example.com,7886019843,india
CUST8126,Customer_7126,male,43.0,delhi,2039-07-06,2040-07-05,9709.0,2.0,user7126@example.com,7091973397,india
CUST8127,Customer_7127,male,50.0,chennai,2039-07-07,2040-07-07,42248.0,1.0,user7127@example.com,980095934,india
CUST8128,Customer_7128,male,63.0,mumbai,2039-07-08,2040-07-08,25994.0,5.0,user7128@example.com,3662423754,india
CUST8129,Customer_7129,female,58.0,chennai,2039-07-09,2040-07-09,8395.0,5.0,user7129@example.com,911960554,india
CUST8130,Customer_7130,female,57.0,mumbai,2039-07-10,2040-07-10,40510.0,5.0,user7130@example.com,3664051634,india
CUST8131,Customer_7131,male,28.0,kolkata,2039-07-11,2040-07-11,29031.0,2.0,user7131@example.com,7895690188,india
CUST8132,Customer_7132,male,58.0,kolkata,2039-07-12,2040-07-12,7733.0,6.0,user7132@example.com,7888420138,india
CUST8133,Customer_7133,female,43.0,kolkata,2039-07-13,2040-07-13,8234.0,10.0,user7133@example.com,6220199270,india
CUST8134,Customer_7134,male,39.0,delhi,2039-07-14,2040-07-14,25319.0,5.0,user7134@example.com,5127055902,india
CUST8135,Customer_7135,male,63.0,delhi,2039-07-15,2040-07-15,7460.0,4.0,user7135@example.com,7461030907,india
CUST8137,Customer_7137,male,66.0,kolkata,2039-07-17,2040-07-17,30360.0,6.0,user7137@example.com,7590889612,india
CUST8138,Customer_7138,female,45.0,hyderabad,2039-07-18,2040-07-18,23277.0,5.0,user7138@example.com,9071023377,india
CUST8139,Customer_7139,female,23.0,mumbai,2039-07-19,2040-07-19,45411.0,2.0,user7139@example.com,4047158922,india
CUST8140,Customer_7140,female,69.0,delhi,2039-07-20,2040-07-20,30397.0,4.0,user7140@example.com,5783767662,india
CUST8141,Customer_7141,female,25.0,hyderabad,2039-07-21,2040-07-21,41573.0,2.0,user7141@example.com,4741090519,india
CUST8142,Customer_7142,female,19.0,hyderabad,2039-07-22,2040-07-22,25319.0,2.0,user7142@example.com,3099424078,india
CUST8143,Customer_7143,male,33.0,delhi,2039-07-23,2040-07-23,45744.0,5.0,user7143@example.com,7709791752,india
CUST8144,Customer_7144,female,40.0,chennai,2039-07-24,2040-07-23,2648.0,4.0,user7144@example.com,3238659360,india
CUST8145,Customer_7145,male,56.0,chennai,2039-07-25,2040-07-25,31816.0,5.0,user7145@example.com,5030752304,india
CUST8146,Customer_7146,male,53.0,chennai,2039-07-26,2040-07-26,25319.0,10.0,user7146@example.com,1698325346,india
CUST8147,Customer_7147,male,30.0,mumbai,2039-07-27,2040-07-27,25319.0,6.0,user7147@example.com,6001213433,india
CUST8148,Customer_7148,female,32.0,hyderabad,2039-07-28,2040-07-28,16192.0,9.0,user7148@example.com,4727288782,india
CUST8149,Customer_7149,male,53.0,mumbai,2039-07-29,2040-07-29,9605.0,7.0,user7149@example.com,5755601811,india
CUST8150,Customer_7150,female,51.0,kolkata,2039-07-30,2040-07-30,25319.0,1.0,user7150@example.com,1762387537,india
CUST8151,Customer_7151,male,18.0,delhi,2039-07-31,2040-07-31,45462.0,9.0,user7151@example.com,9836995324,india
CUST8152,Customer_7152,male,46.0,chennai,2039-08-01,2040-08-01,20621.0,6.0,user7152@example.com,4558072650,india
CUST8153,Customer_7153,male,56.0,delhi,2039-08-02,2040-08-02,24296.0,1.0,user7153@example.com,9465794235,india
CUST8154,Customer_7154,male,49.0,hyderabad,2039-08-03,2040-08-03,7951.0,10.0,user7154@example.com,8123530864,india
CUST8155,Customer_7155,male,56.0,chennai,2039-08-04,2040-08-03,25319.0,9.0,user7155@example.com,1886929770,india
