index,Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
9213,CUST10213,Customer_9213,m,32,Mumbai,2045-03-23 00:00:00,2046-03-24 00:00:00,11373.0,8.0,user9213@example.com,9109287050,India
9214,CUST10214,Customer_9214,NaN,63,Hyderabad,2045-03-24 00:00:00,2046-03-25 00:00:00,16859.0,7.0,user9214@example.com,9591781225,India
9215,CUST10215,Customer_9215,M,60,Delhi,2045-03-25 00:00:00,2046-03-26 00:00:00,37284.0,2.0,user9215@example.com,2096907722,India
9216,CUST10216,Customer_9216,M,29,chennai,2045-03-26 00:00:00,NaT,46299.0,4.0,user9216@example.com,7704179683,India
9217,NaN,Customer_9217,F,55,Kolkata,2045-03-27 00:00:00,2046-03-28 00:00:00,44938.0,2.0,user9217@example.com,8842085614,India
9218,CUST10218,Customer_9218,M,66,Chennai,2045-03-28 00:00:00,2046-03-29 00:00:00,9404.0,1.0,user9218@example.com,1945200509,India
9219,CUST10219,Customer_9219,M,46,NaN,2045-03-29 00:00:00,2046-03-30 00:00:00,43197.0,9.0,user9219@example.com,7872029909,India
9220,CUST10220,Customer_9220,M,43 years,Mumbai,2045-03-30 00:00:00,2046-03-31 00:00:00,11224.0,9.0,user9220@example.com,3126489793,India
9221,CUST10221,Customer_9221,NaN,61,Delhi,2045-03-31 00:00:00,2046-04-01 00:00:00,6337.0,1.0,user9221@example.com,2246194919,India
9222,CUST10222,Customer_9222,F,64,Mumbai,2045-04-01 00:00:00,2046-04-02 00:00:00,33362.0,5.0,user9222@example.com,8550201204,India
9223,CUST10223,Customer_9223,M,NaN,NaN,2045-04-02 00:00:00,2046-04-03 00:00:00,10213.0,1.0,user9223@example.com,7448120144,India
9224,CUST10224,Customer_9224,m,67,chennai,2045-04-03 00:00:00,2046-04-04 00:00:00,45926.0,8.0,user9224@example.com,2904035971,India
9225,NaN,Customer_9225,F,48,hyderabad,2045-04-04 00:00:00,2046-04-05 00:00:00,8226.0,3.0,user9225@example.com,9935649890,India
9226,CUST10226,Customer_9226,F,53,Hyderabad,2045-04-05 00:00:00,NaT,NaN,6.0,user9226@example.com,1345969504,India
9227,CUST10227,Customer_9227,F,25,Delhi,2045-04-06 00:00:00,2046-04-07 00:00:00,29986.0,3.0,user9227@example.com,8903860645,India
9228,CUST10228,Customer_9228,M,57,Chennai,2045-04-07 00:00:00,NaT,23249.0,1.0,user9228@example.com,1104429894,India
9229,CUST10229,Customer_9229,M,28 years,Mumbai,2045-04-08 00:00:00,2046-04-09 00:00:00,28181.0,1.0,user9229@example.com,3105119936,India
9230,CUST10230,Customer_9230,F,35,Chennai,2045-04-09 00:00:00,NaT,21897.0,3.0,user9230@example.com,5139554770,india
9231,CUST10231,Customer_9231,M,69,Delhi,2045-04-10 00:00:00,2046-04-11 00:00:00,46768.0,NaN,user9231@example.com,3769297007,India
9232,CUST10232,Customer_9232,F,22,Chennai,2045-04-11 00:00:00,2046-04-12 00:00:00,45024.0,4.0,user9232@example.com,3838201047,India
9233,CUST10233,Customer_9233,F,35 years,Hyderabad,2045-04-12 00:00:00,2046-04-13 00:00:00,NaN,3.0,user9233@example.com,6734007695,India
9234,NaN,Customer_9234,M,42,delhi,2045-04-13 00:00:00,2046-04-14 00:00:00,35573.0,3.0,user9234@example.com,2208163143,India
9235,CUST10235,Customer_9235,M,41,Mumbai,2045-04-14 00:00:00,2046-04-15 00:00:00,NaN,4.0,user9235@example.com,4665897283,India
9236,CUST10236,Customer_9236,M,40,Delhi,2045-04-15 00:00:00,2046-04-16 00:00:00,1361.0,NaN,user9236@example.com,8677504377,India
9237,CUST10237,Customer_9237,M,24,Delhi,2045-04-16 00:00:00,2046-04-17 00:00:00,12973.0,3.0,user9237@example.com,5035959999,India
9238,CUST10238,Customer_9238,M,58,Hyderabad,2045-04-17 00:00:00,2046-04-18 00:00:00,16659.0,10.0,user9238@example.com,6578360952,India
9239,CUST10239,Customer_9239,M,24,Mumbai,2045-04-18 00:00:00,2046-04-19 00:00:00,36473.0,1.0,user9239@example.com,2598431748,India
9240,NaN,Customer_9240,m,44,Kolkata,2045-04-19 00:00:00,2046-04-20 00:00:00,6403.0,2.0,user9240@example.com,1489255366,India
9241,CUST10241,Customer_9241,M,26,MUMBAI,2045-04-20 00:00:00,2046-04-21 00:00:00,34864.0,1.0,user9241@example.com,7772746766,India
9242,CUST10242,Customer_9242,M,21,Delhi,2045-04-21 00:00:00,2046-04-22 00:00:00,33299.0,4.0,user9242@example.com,8695930621,India
9243,CUST10243,Customer_9243,NaN,54,Mumbai,2045-04-22 00:00:00,2046-04-23 00:00:00,NaN,6.0,user9243@example.com,8702831124,india
9244,CUST10244,Customer_9244,female,50,Chennai,2045-04-23 00:00:00,2046-04-24 00:00:00,22709.0,6.0,user9244@example.com,5903741898,India
9245,CUST10245,Customer_9245,F,47,Kolkata,2045-04-24 00:00:00,2046-04-25 00:00:00,45269.0,3.0,user9245@example.com,1723926874,India
9246,CUST10246,Customer_9246,M,65,NaN,2045-04-25 00:00:00,2046-04-26 00:00:00,6055.0,7.0,user9246@example.com,2995537474,India
9247,CUST10247,Customer_9247,M,62,Kolkata,2045-04-26 00:00:00,2046-04-27 00:00:00,38805.0,9.0,user9247@example.com,2869091569,India
9248,CUST10248,Customer_9248,M,35,Hyderabad,2045-04-27 00:00:00,2046-04-28 00:00:00,25235.0,NaN,user9248@example.com,3747002850,India
9249,CUST10249,Customer_9249,NaN,65 years,Kolkata,2045-04-28 00:00:00,2046-04-29 00:00:00,42261.0,4.0,user9249@example.com,1606394390,India
9250,CUST10250,Customer_9250,F,48,Kolkata,2045-04-29 00:00:00,2046-04-30 00:00:00,1219.0,9.0,user9250@example.com,3395964867,india
9251,CUST10251,Customer_9251,F,47,Hyderabad,2045-04-30 00:00:00,2046-05-01 00:00:00,45187.0,NaN,user9251@example.com,6424745406,India
9252,CUST10252,Customer_9252,male,64,Delhi,2045-05-01 00:00:00,2046-05-02 00:00:00,26653.0,8.0,user9252@example.com,3664828398,India
9253,CUST10253,Customer_9253,M,22,Mumbai,2045-05-02 00:00:00,2046-05-03 00:00:00,9555.0,NaN,user9253@example.com,7021161505,india
9254,CUST10254,Customer_9254,M,56,KOLKATA,2045-05-03 00:00:00,2046-05-04 00:00:00,33357.0,8.0,user9254@example.com,3073462788,India
9255,CUST10255,Customer_9255,F,34,NaN,2045-05-04 00:00:00,2046-05-05 00:00:00,44903.0,10.0,user9255@example.com,6540609586,india
9256,CUST10256,Customer_9256,M,49,delhi,2045-05-05 00:00:00,NaT,14605.0,1.0,user9256@example.com,5244501457,India
9257,CUST10257,Customer_9257,F,33,Chennai,2045-05-06 00:00:00,2046-05-07 00:00:00,42109.0,6.0,user9257@example.com,9335678827,India
9258,CUST10258,Customer_9258,f,NaN,NaN,2045-05-07 00:00:00,2046-05-08 00:00:00,27604.0,2.0,user9258@example.com,5984776499,India
9259,CUST10259,Customer_9259,NaN,37,Delhi,2045-05-08 00:00:00,2046-05-09 00:00:00,11152.0,10.0,user9259@example.com,6317194636,india
9260,CUST10260,Customer_9260,F,19,NaN,2045-05-09 00:00:00,2046-05-10 00:00:00,41447.0,5.0,user9260@example.com,1990843666,india
9261,CUST10261,Customer_9261,F,31,Delhi,2045-05-10 00:00:00,2046-05-11 00:00:00,27206.0,2.0,user9261@example.com,6137945398,india
9262,CUST10262,Customer_9262,F,23,NaN,2045-05-11 00:00:00,2046-05-12 00:00:00,12250.0,5.0,user9262@example.com,2870093827,India
9263,CUST10263,Customer_9263,NaN,21,Kolkata,2045-05-12 00:00:00,2046-05-13 00:00:00,23228.0,2.0,user9263@example.com,7150565829,India
9264,CUST10264,Customer_9264,F,NaN,Hyderabad,2045-05-13 00:00:00,2046-05-14 00:00:00,31930.0,8.0,user9264@example.com,3269152165,NaN
9265,CUST10265,Customer_9265,F,22,Delhi,2045-05-14 00:00:00,2046-05-15 00:00:00,32518.0,3.0,user9265@example.com,6815601171,India
9266,CUST10266,Customer_9266,NaN,28,Hyderabad,2045-05-15 00:00:00,2046-05-16 00:00:00,20356.0,4.0,user9266@example.com,6469069899,India
9267,CUST10267,Customer_9267,M,42,Delhi,2045-05-16 00:00:00,2046-05-17 00:00:00,42947.0,7.0,user9267@example.com,5283555100,India
9268,CUST10268,Customer_9268,F,52,NaN,2045-05-17 00:00:00,2046-05-18 00:00:00,33508.0,3.0,user9268@example.com,1152996860,India
9269,CUST10269,Customer_9269,F,NaN,Kolkata,2045-05-18 00:00:00,2046-05-19 00:00:00,9619.0,7.0,user9269@example.com,8668499204,India
9270,CUST10270,Customer_9270,F,NaN,Mumbai,2045-05-19 00:00:00,2046-05-20 00:00:00,2445.0,7.0,user9270@example.com,3250344037,India
9271,CUST10271,Customer_9271,m,NaN,Hyderabad,2045-05-20 00:00:00,2046-05-21 00:00:00,35662.0,5.0,user9271@example.com,8723385503,india
9272,CUST10272,Customer_9272,F,45,Mumbai,2045-05-21 00:00:00,NaT,48425.0,5.0,user9272@example.com,6445798029,India
9273,CUST10273,Customer_9273,f,18,hyderabad,2045-05-22 00:00:00,2046-05-23 00:00:00,14381.0,5.0,user9273@example.com,6049260058,India
9274,NaN,Customer_9274,F,NaN,hyderabad,2045-05-23 00:00:00,2046-05-24 00:00:00,22765.0,7.0,user9274@example.com,8730572768,NaN
9275,CUST10275,Customer_9275,M,NaN,Chennai,2045-05-24 00:00:00,2046-05-25 00:00:00,17288.0,2.0,user9275@example.com,4122364116,India
9276,CUST10276,Customer_9276,m,47,Delhi,2045-05-25 00:00:00,2046-05-26 00:00:00,35521.0,7.0,user9276@example.com,7299176328,India
9277,CUST10277,Customer_9277,F,45,Delhi,2045-05-26 00:00:00,2046-05-27 00:00:00,6974.0,NaN,user9277@example.com,7424853028,India
9278,CUST10278,Customer_9278,NaN,64,Chennai,2045-05-27 00:00:00,2046-05-28 00:00:00,28315.0,8.0,user9278@example.com,6540878087,India
9279,NaN,Customer_9279,NaN,NaN,HYDERABAD,2045-05-28 00:00:00,2046-05-29 00:00:00,NaN,4.0,user9279@example.com,5139571435,NaN
9280,CUST10280,Customer_9280,F,29 years,DELHI,2045-05-29 00:00:00,2046-05-30 00:00:00,5007.0,NaN,user9280@example.com,5530266692,India
9281,CUST10281,Customer_9281,F,69,Hyderabad,2045-05-30 00:00:00,2046-05-31 00:00:00,NaN,NaN,user9281@example.com,4440021507,India
9282,CUST10282,Customer_9282,F,57 years,Kolkata,2045-05-31 00:00:00,2046-06-01 00:00:00,15245.0,5.0,user9282@example.com,4806652474,India
9283,CUST10283,Customer_9283,F,67,NaN,2045-06-01 00:00:00,2046-06-02 00:00:00,42756.0,1.0,user9283@example.com,4980020235,India
9284,CUST10284,Customer_9284,m,37,HYDERABAD,2045-06-02 00:00:00,2046-06-03 00:00:00,24444.0,4.0,user9284@example.com,4180694852,India
9285,NaN,Customer_9285,M,21,Hyderabad,2045-06-03 00:00:00,2046-06-04 00:00:00,10041.0,9.0,user9285@example.com,6129465645,india
9286,CUST10286,Customer_9286,M,64,Kolkata,2045-06-04 00:00:00,2046-06-05 00:00:00,42896.0,6.0,user9286@example.com,9081850716,NaN
9287,CUST10287,Customer_9287,m,NaN,hyderabad,2045-06-05 00:00:00,2046-06-06 00:00:00,11358.0,NaN,user9287@example.com,4512823464,India
9288,CUST10288,Customer_9288,M,26,mumbai,2045-06-06 00:00:00,NaT,44537.0,3.0,user9288@example.com,2951187267,India
9289,CUST10289,Customer_9289,female,48,Mumbai,2045-06-07 00:00:00,2046-06-08 00:00:00,34188.0,10.0,user9289@example.com,3108770492,India
9290,CUST10290,Customer_9290,female,22,Delhi,2045-06-08 00:00:00,2046-06-09 00:00:00,19063.0,8.0,user9290@example.com,3550065434,India
9291,CUST10291,Customer_9291,F,50,CHENNAI,2045-06-09 00:00:00,2046-06-10 00:00:00,12976.0,5.0,user9291@example.com,4892449937,india
9292,CUST10292,Customer_9292,M,24 years,Mumbai,2045-06-10 00:00:00,2046-06-11 00:00:00,NaN,NaN,user9292@example.com,6836042553,India
9293,CUST10293,Customer_9293,m,26,delhi,2045-06-11 00:00:00,2046-06-12 00:00:00,21958.0,3.0,user9293@example.com,2152197566,India
9294,CUST10294,Customer_9294,F,30,kolkata,2045-06-12 00:00:00,2046-06-13 00:00:00,22223.0,1.0,user9294@example.com,8325414080,india
9295,CUST10295,Customer_9295,M,41,MUMBAI,2045-06-13 00:00:00,NaT,25105.0,5.0,user9295@example.com,5738314627,India
9296,CUST10296,Customer_9296,F,26,Delhi,2045-06-14 00:00:00,2046-06-15 00:00:00,15659.0,5.0,user9296@example.com,5153914329,india
9297,NaN,Customer_9297,M,24,Kolkata,2045-06-15 00:00:00,2046-06-16 00:00:00,39445.0,8.0,user9297@example.com,1543270584,India
9298,CUST10298,Customer_9298,M,60,Hyderabad,2045-06-16 00:00:00,2046-06-17 00:00:00,27650.0,6.0,user9298@example.com,1371026776,india
9299,CUST10299,Customer_9299,F,27,mumbai,2045-06-17 00:00:00,NaT,27471.0,1.0,user9299@example.com,9762661967,NaN
9300,CUST10300,Customer_9300,F,62,Hyderabad,2045-06-18 00:00:00,2046-06-19 00:00:00,40130.0,6.0,user9300@example.com,6208311819,India
9301,CUST10301,Customer_9301,NaN,41,Hyderabad,2045-06-19 00:00:00,2046-06-20 00:00:00,41972.0,10.0,user9301@example.com,2547652746,India
9302,CUST10302,Customer_9302,female,64,Kolkata,2045-06-20 00:00:00,2046-06-21 00:00:00,7841.0,2.0,user9302@example.com,5368845816,India
9303,CUST10303,Customer_9303,M,54,Hyderabad,2045-06-21 00:00:00,2046-06-22 00:00:00,8195.0,10.0,user9303@example.com,8202884507,India
9304,CUST10304,Customer_9304,F,64,Hyderabad,2045-06-22 00:00:00,NaT,5388.0,7.0,user9304@example.com,4779005012,NaN
9305,CUST10305,Customer_9305,F,26,Chennai,2045-06-23 00:00:00,2046-06-24 00:00:00,37142.0,4.0,user9305@example.com,2185025004,India
9306,NaN,Customer_9306,F,47,Hyderabad,2045-06-24 00:00:00,2046-06-25 00:00:00,5511.0,4.0,user9306@example.com,6890912134,India
9307,CUST10307,Customer_9307,F,56,Chennai,2045-06-25 00:00:00,2046-06-26 00:00:00,23141.0,9.0,user9307@example.com,3351813229,India
9308,CUST10308,Customer_9308,F,20,Mumbai,2045-06-26 00:00:00,2046-06-27 00:00:00,22781.0,5.0,user9308@example.com,4745519693,NaN
9309,CUST10309,Customer_9309,F,67,hyderabad,2045-06-27 00:00:00,2046-06-28 00:00:00,26435.0,9.0,user9309@example.com,5562685734,India
9310,CUST10310,Customer_9310,F,56,Hyderabad,2045-06-28 00:00:00,2046-06-29 00:00:00,4004.0,1.0,user9310@example.com,8935995637,India
9311,CUST10311,Customer_9311,M,37,mumbai,2045-06-29 00:00:00,2046-06-30 00:00:00,29642.0,9.0,user9311@example.com,3434819339,India
9312,CUST10312,Customer_9312,M,NaN,delhi,2045-06-30 00:00:00,2046-07-01 00:00:00,41905.0,8.0,user9312@example.com,3371483780,India
9313,CUST10313,Customer_9313,M,NaN,delhi,2045-07-01 00:00:00,2046-07-02 00:00:00,20985.0,6.0,user9313@example.com,3890423035,india
9314,CUST10314,Customer_9314,male,62,Mumbai,2045-07-02 00:00:00,2046-07-03 00:00:00,9687.0,8.0,user9314@example.com,7895173359,India
9315,CUST10315,Customer_9315,M,35 years,NaN,2045-07-03 00:00:00,NaT,27730.0,10.0,user9315@example.com,3859687230,india
9316,CUST10316,Customer_9316,m,30,HYDERABAD,2045-07-04 00:00:00,2046-07-05 00:00:00,11810.0,7.0,user9316@example.com,9736189351,India
9317,CUST10317,Customer_9317,NaN,54,Chennai,2045-07-05 00:00:00,2046-07-06 00:00:00,25618.0,5.0,user9317@example.com,7151498347,India
9318,CUST10318,Customer_9318,F,20,Mumbai,2045-07-06 00:00:00,2046-07-07 00:00:00,41213.0,8.0,user9318@example.com,3684710602,NaN
9319,CUST10319,Customer_9319,F,18,Chennai,2045-07-07 00:00:00,NaT,34865.0,7.0,user9319@example.com,6494760860,India
9320,CUST10320,Customer_9320,M,45,Hyderabad,2045-07-08 00:00:00,2046-07-09 00:00:00,16238.0,6.0,user9320@example.com,1043799246,India
9321,CUST10321,Customer_9321,F,51,DELHI,2045-07-09 00:00:00,2046-07-10 00:00:00,38945.0,NaN,user9321@example.com,4121523611,India
9322,CUST10322,Customer_9322,F,59,CHENNAI,2045-07-10 00:00:00,2046-07-11 00:00:00,NaN,NaN,user9322@example.com,4790222236,india
9323,CUST10323,Customer_9323,M,57,Kolkata,2045-07-11 00:00:00,2046-07-12 00:00:00,4135.0,1.0,user9323@example.com,5088589216,India
9324,CUST10324,Customer_9324,M,53,DELHI,2045-07-12 00:00:00,2046-07-13 00:00:00,17607.0,8.0,user9324@example.com,2367370053,india
9325,CUST10325,Customer_9325,M,41,Mumbai,2045-07-13 00:00:00,NaT,41222.0,2.0,user9325@example.com,8694188557,NaN
9326,CUST10326,Customer_9326,F,42 years,Delhi,2045-07-14 00:00:00,2046-07-15 00:00:00,9734.0,5.0,user9326@example.com,8605294262,India
9327,CUST10327,Customer_9327,M,52,Kolkata,2045-07-15 00:00:00,NaT,17915.0,2.0,user9327@example.com,8705497557,India
9328,CUST10328,Customer_9328,F,65,Chennai,2045-07-16 00:00:00,2046-07-17 00:00:00,NaN,9.0,user9328@example.com,2010789786,India
9329,CUST10329,Customer_9329,NaN,49,NaN,2045-07-17 00:00:00,NaT,NaN,1.0,user9329@example.com,7992169607,India
9330,CUST10330,Customer_9330,M,22 years,mumbai,2045-07-18 00:00:00,2046-07-19 00:00:00,4779.0,5.0,user9330@example.com,8574803119,India
9331,CUST10331,Customer_9331,F,19,Kolkata,2045-07-19 00:00:00,2046-07-20 00:00:00,21851.0,6.0,user9331@example.com,3813961391,India
9332,CUST10332,Customer_9332,F,29,NaN,2045-07-20 00:00:00,2046-07-21 00:00:00,7691.0,NaN,user9332@example.com,3115998125,India
9333,CUST10333,Customer_9333,M,52,Hyderabad,2045-07-21 00:00:00,2046-07-22 00:00:00,NaN,10.0,user9333@example.com,1271755344,india
9334,CUST10334,Customer_9334,F,59,NaN,2045-07-22 00:00:00,2046-07-23 00:00:00,36824.0,4.0,user9334@example.com,8541745314,india
9335,CUST10335,Customer_9335,M,30,Chennai,2045-07-23 00:00:00,2046-07-24 00:00:00,17018.0,1.0,user9335@example.com,1383034866,india
9336,CUST10336,Customer_9336,M,57,chennai,2045-07-24 00:00:00,2046-07-25 00:00:00,27224.0,1.0,user9336@example.com,6156537123,india
9337,CUST10337,Customer_9337,NaN,31,NaN,2045-07-25 00:00:00,2046-07-26 00:00:00,15003.0,8.0,user9337@example.com,9868802744,India
9338,NaN,Customer_9338,F,45,mumbai,2045-07-26 00:00:00,2046-07-27 00:00:00,14939.0,9.0,user9338@example.com,6491885794,India
9339,CUST10339,Customer_9339,F,58,Chennai,2045-07-27 00:00:00,2046-07-28 00:00:00,19409.0,10.0,user9339@example.com,7989805314,india
9340,CUST10340,Customer_9340,M,57,Mumbai,2045-07-28 00:00:00,2046-07-29 00:00:00,15314.0,NaN,user9340@example.com,4504260715,India
9341,CUST10341,Customer_9341,M,67,Kolkata,2045-07-29 00:00:00,2046-07-30 00:00:00,24496.0,3.0,user9341@example.com,3869701562,NaN
9342,CUST10342,Customer_9342,M,29,Mumbai,2045-07-30 00:00:00,2046-07-31 00:00:00,5175.0,1.0,user9342@example.com,3816139407,NaN
9343,CUST10343,Customer_9343,NaN,32,Delhi,2045-07-31 00:00:00,2046-08-01 00:00:00,39411.0,2.0,user9343@example.com,3947416538,India
9344,CUST10344,Customer_9344,NaN,58,NaN,2045-08-01 00:00:00,2046-08-02 00:00:00,29401.0,6.0,user9344@example.com,1238063227,NaN
9345,NaN,Customer_9345,f,69,mumbai,2045-08-02 00:00:00,2046-08-03 00:00:00,37360.0,4.0,user9345@example.com,1638418140,India
9346,CUST10346,Customer_9346,M,33,Mumbai,2045-08-03 00:00:00,2046-08-04 00:00:00,NaN,5.0,user9346@example.com,4731474889,India
9347,CUST10347,Customer_9347,female,23,Kolkata,2045-08-04 00:00:00,2046-08-05 00:00:00,NaN,9.0,user9347@example.com,2641165450,India
9348,CUST10348,Customer_9348,F,20,mumbai,2045-08-05 00:00:00,2046-08-06 00:00:00,31882.0,1.0,user9348@example.com,926727812,India
9349,CUST10349,Customer_9349,female,45,Kolkata,2045-08-06 00:00:00,2046-08-07 00:00:00,26051.0,1.0,user9349@example.com,9205012935,India
9350,CUST10350,Customer_9350,FEMALE,35,mumbai,2045-08-07 00:00:00,2046-08-08 00:00:00,45055.0,3.0,user9350@example.com,6136635803,India
9351,CUST10351,Customer_9351,NaN,19,Delhi,2045-08-08 00:00:00,2046-08-09 00:00:00,32047.0,9.0,user9351@example.com,7791592632,India
9352,CUST10352,Customer_9352,NaN,69,Delhi,2045-08-09 00:00:00,2046-08-10 00:00:00,43007.0,5.0,user9352@example.com,7306237623,India
9353,NaN,Customer_9353,FEMALE,54 years,Kolkata,2045-08-10 00:00:00,2046-08-11 00:00:00,12918.0,2.0,user9353@example.com,1128459543,india
9354,CUST10354,Customer_9354,F,51,Chennai,2045-08-11 00:00:00,2046-08-12 00:00:00,22862.0,9.0,user9354@example.com,9214529994,India
9355,CUST10355,Customer_9355,NaN,NaN,Delhi,2045-08-12 00:00:00,2046-08-13 00:00:00,41105.0,8.0,user9355@example.com,5862292217,India
9356,CUST10356,Customer_9356,F,29,MUMBAI,2045-08-13 00:00:00,2046-08-14 00:00:00,38291.0,8.0,user9356@example.com,8203736261,india
9357,NaN,Customer_9357,M,18,NaN,2045-08-14 00:00:00,2046-08-15 00:00:00,25639.0,9.0,user9357@example.com,8302982648,NaN
9358,CUST10358,Customer_9358,F,29,Mumbai,2045-08-15 00:00:00,2046-08-16 00:00:00,25905.0,8.0,user9358@example.com,3613900116,India
9359,NaN,Customer_9359,M,57,mumbai,2045-08-16 00:00:00,NaT,46683.0,6.0,user9359@example.com,8318461574,India
9360,CUST10360,Customer_9360,F,33,Delhi,2045-08-17 00:00:00,NaT,18513.0,2.0,user9360@example.com,5668059569,india
9361,CUST10361,Customer_9361,F,23,chennai,2045-08-18 00:00:00,NaT,34821.0,3.0,user9361@example.com,8127367509,India
9362,CUST10362,Customer_9362,F,56,Chennai,2045-08-19 00:00:00,2046-08-20 00:00:00,18823.0,2.0,user9362@example.com,7172254742,India
9363,CUST10363,Customer_9363,male,50,NaN,2045-08-20 00:00:00,2046-08-21 00:00:00,6795.0,NaN,user9363@example.com,4300575704,India
9364,CUST10364,Customer_9364,F,62,Mumbai,2045-08-21 00:00:00,2046-08-22 00:00:00,13460.0,7.0,user9364@example.com,3662438390,India
9365,CUST10365,Customer_9365,male,28,mumbai,2045-08-22 00:00:00,2046-08-23 00:00:00,41304.0,9.0,user9365@example.com,1281489685,India
9366,NaN,Customer_9366,M,51,DELHI,2045-08-23 00:00:00,2046-08-24 00:00:00,18431.0,2.0,user9366@example.com,2340597694,India
9367,CUST10367,Customer_9367,F,31,Delhi,2045-08-24 00:00:00,2046-08-25 00:00:00,38852.0,2.0,user9367@example.com,9287478012,India
9368,CUST10368,Customer_9368,F,34,Hyderabad,2045-08-25 00:00:00,2046-08-26 00:00:00,38399.0,NaN,user9368@example.com,7163759752,NaN
9369,CUST10369,Customer_9369,NaN,67,Kolkata,2045-08-26 00:00:00,2046-08-27 00:00:00,21454.0,6.0,user9369@example.com,2214070469,India
9370,CUST10370,Customer_9370,M,30,Mumbai,2045-08-27 00:00:00,2046-08-28 00:00:00,NaN,1.0,user9370@example.com,1001323913,India
9371,CUST10371,Customer_9371,F,63 years,Delhi,2045-08-28 00:00:00,2046-08-29 00:00:00,21310.0,9.0,user9371@example.com,7709819327,India
9372,CUST10372,Customer_9372,f,23 years,Chennai,2045-08-29 00:00:00,2046-08-30 00:00:00,36692.0,1.0,user9372@example.com,8353465478,India
9373,CUST10373,Customer_9373,NaN,40 years,Mumbai,2045-08-30 00:00:00,2046-08-31 00:00:00,27116.0,10.0,user9373@example.com,5277315366,India
9374,NaN,Customer_9374,M,49 years,kolkata,2045-08-31 00:00:00,2046-09-01 00:00:00,46532.0,2.0,user9374@example.com,4315293875,NaN
9375,CUST10375,Customer_9375,m,24,Delhi,2045-09-01 00:00:00,2046-09-02 00:00:00,36937.0,NaN,user9375@example.com,9342714793,India
9376,CUST10376,Customer_9376,M,42,Kolkata,2045-09-02 00:00:00,2046-09-03 00:00:00,7651.0,8.0,user9376@example.com,7084784852,India
9377,CUST10377,Customer_9377,NaN,25,Mumbai,2045-09-03 00:00:00,2046-09-04 00:00:00,4221.0,7.0,user9377@example.com,3445026895,India
9378,CUST10378,Customer_9378,M,59,Chennai,2045-09-04 00:00:00,NaT,23197.0,3.0,user9378@example.com,3890454659,India
9379,CUST10379,Customer_9379,female,54 years,Chennai,2045-09-05 00:00:00,2046-09-06 00:00:00,42503.0,8.0,user9379@example.com,8099413330,India
9380,NaN,Customer_9380,NaN,NaN,Delhi,2045-09-06 00:00:00,2046-09-07 00:00:00,36008.0,NaN,user9380@example.com,2349863183,india
9381,CUST10381,Customer_9381,NaN,53,Delhi,2045-09-07 00:00:00,2046-09-08 00:00:00,45583.0,5.0,user9381@example.com,8299095424,India
9382,CUST10382,Customer_9382,F,67,NaN,2045-09-08 00:00:00,2046-09-09 00:00:00,11033.0,4.0,user9382@example.com,3732797713,India
9383,CUST10383,Customer_9383,F,39,MUMBAI,2045-09-09 00:00:00,2046-09-10 00:00:00,17635.0,5.0,user9383@example.com,2195347458,India
9384,CUST10384,Customer_9384,F,51,Mumbai,2045-09-10 00:00:00,2046-09-11 00:00:00,14459.0,NaN,user9384@example.com,8321770747,India
9385,NaN,Customer_9385,F,46,KOLKATA,2045-09-11 00:00:00,NaT,8987.0,6.0,user9385@example.com,6367186178,india
9386,CUST10386,Customer_9386,f,23 years,Hyderabad,2045-09-12 00:00:00,2046-09-13 00:00:00,34570.0,5.0,user9386@example.com,6671238549,India
9387,CUST10387,Customer_9387,M,19,Kolkata,2045-09-13 00:00:00,2046-09-14 00:00:00,23602.0,NaN,user9387@example.com,9685246041,India
9388,NaN,Customer_9388,F,NaN,Delhi,2045-09-14 00:00:00,2046-09-15 00:00:00,4519.0,NaN,user9388@example.com,3195795515,India
9389,CUST10389,Customer_9389,M,65,Hyderabad,2045-09-15 00:00:00,2046-09-16 00:00:00,21859.0,10.0,user9389@example.com,4863765118,India
9390,CUST10390,Customer_9390,f,18,HYDERABAD,2045-09-16 00:00:00,NaT,21384.0,1.0,user9390@example.com,7719955002,India
9391,CUST10391,Customer_9391,M,19,Delhi,2045-09-17 00:00:00,2046-09-18 00:00:00,NaN,2.0,user9391@example.com,2970072542,India
9392,CUST10392,Customer_9392,F,23 years,Chennai,2045-09-18 00:00:00,2046-09-19 00:00:00,NaN,4.0,user9392@example.com,5716568478,India
9393,CUST10393,Customer_9393,F,29,HYDERABAD,2045-09-19 00:00:00,2046-09-20 00:00:00,40719.0,10.0,user9393@example.com,7643118202,India
9394,CUST10394,Customer_9394,F,49,Mumbai,2045-09-20 00:00:00,2046-09-21 00:00:00,19297.0,2.0,user9394@example.com,2209744602,India
9395,CUST10395,Customer_9395,NaN,34,Chennai,2045-09-21 00:00:00,2046-09-22 00:00:00,28544.0,4.0,user9395@example.com,8532319908,india
9396,CUST10396,Customer_9396,F,55,Mumbai,2045-09-22 00:00:00,2046-09-23 00:00:00,NaN,8.0,user9396@example.com,7117735673,India
9397,CUST10397,Customer_9397,NaN,55,Chennai,2045-09-23 00:00:00,2046-09-24 00:00:00,19417.0,8.0,user9397@example.com,8962294948,India
